season,season_start_year,season_end_year,season_week_index,season_chart_slot_index,month_index,month_name,month_number,calendar_year,month_week_slot,grade,grade_points,label_date,weather_window_start,weather_window_end,avg_weather_days_observed,avg_hours_above_freezing_sum_7d,avg_hours_above_freezing_mean_7d,avg_hours_above_freezing_max_7d,avg_hours_above_freezing_label_day,avg_temperature_mean_7d,avg_temperature_min_7d,avg_temperature_max_7d,avg_temperature_label_day,avg_humidity_mean_7d,avg_humidity_min_7d,avg_humidity_max_7d,avg_humidity_label_day,avg_snow_depth_mean_7d,avg_snow_depth_min_7d,avg_snow_depth_max_7d,avg_snow_depth_label_day,avg_wind_speed_mean_7d,avg_wind_speed_min_7d,avg_wind_speed_max_7d,avg_wind_speed_label_day,avg_rain_sum_7d,avg_rain_max_7d,avg_rain_label_day,avg_snowfall_sum_7d,avg_snowfall_max_7d,avg_snowfall_label_day
2022-23,2022,2023,4,12,3,December,12,2022,2,D,0,2022-12-10,2022-12-04,2022-12-10,7,69.25,9.892857142857142,24.0,0.0,29.40476190476191,17.625,42.415625000000006,17.625,72.79910714285714,51.80208333333333,98.64583333333331,51.80208333333333,0.05242113095238095,0.01409375,0.10228125,0.0165,7.976041666666666,5.165625,10.072916666666666,5.165625,0.888,0.58925,0.0,0.16699999999999998,0.104,0.0
2022-23,2022,2023,5,13,3,December,12,2022,3,B,2,2022-12-17,2022-12-11,2022-12-17,7,10.0,1.4285714285714286,5.75,1.75,22.12604166666667,16.842708333333334,27.596875,27.544791666666665,77.07291666666666,55.07291666666667,94.95833333333331,94.95833333333331,0.16052529761904763,0.020625,0.5547187499999999,0.5547187499999999,7.0965773809523816,4.678125,10.53125,5.005208333333334,0.002,0.001,0.001,10.844000000000001,5.562,5.562
2022-23,2022,2023,6,14,3,December,12,2022,4,C,1,2022-12-24,2022-12-18,2022-12-24,7,14.75,2.107142857142857,14.0,0.0,20.083482142857143,4.695833333333333,34.38854166666667,4.695833333333333,83.70386904761905,67.04166666666666,91.17708333333334,67.04166666666666,0.7056785714285715,0.6779999999999999,0.769625,0.769625,8.131696428571429,3.471875,15.364583333333334,13.725,0.984,0.981,0.002,6.82475,4.5695,1.4905
2022-23,2022,2023,7,16,4,January,1,2023,1,D,0,2023-01-07,2023-01-01,2023-01-07,7,84.75,12.107142857142858,19.25,3.25,31.68467261904762,26.565624999999997,37.829166666666666,26.565624999999997,95.3377976190476,90.66666666666666,98.8125,90.66666666666666,0.15987202380952378,0.10946875,0.2015104166666666,0.19503125,5.654910714285714,2.7135416666666665,8.394791666666666,6.666666666666667,1.061,0.499,0.001,1.9705000000000001,0.76675,0.76675
2022-23,2022,2023,8,17,4,January,1,2023,2,D,0,2023-01-14,2023-01-08,2023-01-14,7,12.75,1.8214285714285714,11.0,0.0,20.69241071428571,13.205208333333331,30.31041666666667,17.69375,76.55952380952382,63.510416666666664,95.72916666666669,88.19791666666666,0.2413958333333333,0.20328125,0.3189687499999999,0.3189687499999999,6.6534226190476184,3.161458333333333,8.758333333333333,6.976041666666667,0.694,0.692,0.0,3.84625,2.3365,0.063
2022-23,2022,2023,9,18,4,January,1,2023,3,C,1,2023-01-21,2023-01-15,2023-01-21,7,19.75,2.8214285714285716,12.75,0.0,21.63854166666667,13.551041666666666,30.441666666666663,20.93541666666667,82.11755952380953,69.70833333333333,92.70833333333331,88.45833333333334,0.4032306547619048,0.3179375,0.65865625,0.65865625,5.944196428571429,3.9635416666666665,7.504166666666666,3.9635416666666665,0.053,0.052,0.0,5.373749999999999,4.2875,0.353
2022-23,2022,2023,10,19,4,January,1,2023,4,B,2,2023-01-28,2023-01-22,2023-01-28,7,11.0,1.5714285714285714,5.25,4.25,21.83095238095238,17.977083333333333,26.012500000000003,24.66979166666667,85.11160714285714,75.375,91.53125,75.375,0.9565744047619047,0.65590625,1.16165625,1.14,7.2125,4.305208333333333,9.8,9.679166666666667,0.05775,0.05575,0.0,7.574999999999999,3.3705,0.1525
2022-23,2022,2023,11,20,4,January,1,2023,5,A,3,2023-02-04,2023-01-29,2023-02-04,7,8.75,1.25,5.5,0.0,6.955505952380951,-21.378125,25.161458333333332,-21.378125,73.63392857142857,60.15625,87.91666666666667,60.15625,1.1670491071428573,1.1216354166666669,1.18925,1.18925,7.112053571428572,3.911458333333333,12.878125,8.773958333333333,0.02,0.01,0.0,2.007,0.6145,0.0
2022-23,2022,2023,12,21,5,February,2,2023,1,A,3,2023-02-04,2023-01-29,2023-02-04,7,8.75,1.25,5.5,0.0,6.955505952380951,-21.378125,25.161458333333332,-21.378125,73.63392857142857,60.15625,87.91666666666667,60.15625,1.1670491071428573,1.1216354166666669,1.18925,1.18925,7.112053571428572,3.911458333333333,12.878125,8.773958333333333,0.02,0.01,0.0,2.007,0.6145,0.0
2022-23,2022,2023,13,22,5,February,2,2023,2,B,2,2023-02-11,2023-02-05,2023-02-11,7,48.25,6.892857142857143,18.5,2.5,24.480059523809523,12.61875,35.68020833333333,23.475,74.9747023809524,57.05208333333333,85.03125,78.0,1.162639880952381,1.1135104166666667,1.20196875,1.1135104166666667,8.249851190476189,6.141666666666667,12.051041666666666,8.6625,0.3255,0.234,0.0,3.6045,1.72975,0.96625
2022-23,2022,2023,14,23,5,February,2,2023,3,C,1,2023-02-18,2023-02-12,2023-02-18,7,66.75,9.535714285714286,20.0,0.0,27.62529761904762,11.932291666666668,38.021875,11.932291666666668,74.73660714285714,65.04166666666666,90.40625,71.1875,0.9839434523809524,0.81990625,1.1148541666666667,0.81990625,6.747619047619048,3.515625,8.889583333333334,6.751041666666667,0.20175,0.16525,0.0,1.3,0.6637500000000001,0.049
2022-23,2022,2023,15,24,5,February,2,2023,4,A,3,2023-02-25,2023-02-19,2023-02-25,7,28.5,4.071428571428571,15.25,0.0,18.529017857142858,-1.5270833333333336,33.80520833333333,-1.5270833333333336,76.43154761904762,70.91666666666667,82.59375,71.64583333333333,1.0029211309523811,0.725875,1.42965625,1.42965625,6.699255952380953,4.311458333333333,8.911458333333334,4.311458333333333,0.041,0.029,0.001,6.51375,4.23975,0.36625
2022-23,2022,2023,16,26,6,March,3,2023,1,A,3,2023-03-04,2023-02-26,2023-03-04,7,14.75,2.107142857142857,5.75,1.25,20.90595238095238,7.684374999999999,28.366666666666667,25.5625,80.08928571428571,74.40625,88.17708333333333,78.75,1.6533586309523811,1.49465625,1.8872083333333332,1.8872083333333332,6.55,3.8375,9.585416666666667,8.570833333333333,0.024999999999999998,0.022,0.0,12.61625,6.20875,6.20875
2022-23,2022,2023,17,27,6,March,3,2023,2,A,3,2023-03-11,2023-03-05,2023-03-11,7,19.25,2.75,5.25,3.75,23.34226190476191,18.871875,26.914583333333333,25.077083333333334,81.1502976190476,72.91666666666666,88.40625,78.875,1.9605654761904763,1.8560416666666664,2.08603125,1.8560416666666664,6.986160714285715,3.386458333333333,10.607291666666669,4.1625,0.0,0.0,0.0,1.2365,0.506,0.111
2022-23,2022,2023,18,28,6,March,3,2023,3,B,2,2023-03-18,2023-03-12,2023-03-18,7,51.75,7.392857142857143,12.75,12.75,28.75997023809524,25.401041666666668,32.38333333333333,32.21458333333333,78.34672619047618,69.8125,89.02083333333333,73.95833333333334,2.0386979166666666,1.77415625,2.2514375,2.064583333333333,7.539434523809524,3.1666666666666665,12.369791666666666,7.414583333333334,0.1595,0.10375,0.05175,10.347249999999999,6.609,0.028
2022-23,2022,2023,19,29,6,March,3,2023,4,B,2,2023-03-25,2023-03-19,2023-03-25,7,55.25,7.892857142857143,18.25,2.5,27.87901785714286,18.480208333333337,36.848958333333336,24.817708333333332,74.03273809523809,65.34375,84.36458333333334,77.40625,1.858419642857143,1.66121875,2.01353125,1.66121875,7.7144345238095235,3.3052083333333337,11.519791666666666,7.347916666666666,0.45375000000000004,0.387,0.018,1.9887499999999998,1.3025,1.3025
2022-23,2022,2023,20,31,7,April,4,2023,1,C,1,2023-04-01,2023-03-26,2023-04-01,7,70.75,10.107142857142858,17.75,17.75,29.023809523809526,21.426041666666663,38.186458333333334,38.186458333333334,72.86458333333334,63.416666666666664,81.55208333333333,81.55208333333333,1.6695059523809523,1.6331041666666666,1.7286354166666666,1.703927083333333,7.707589285714286,4.720833333333333,12.842708333333334,8.895833333333332,0.19275,0.18175,0.18175,5.234750000000001,1.7592500000000002,0.82075
2022-23,2022,2023,21,32,7,April,4,2023,2,C,1,2023-04-08,2023-04-02,2023-04-08,7,93.5,13.357142857142858,21.5,5.75,32.28630952380952,25.015625,44.38333333333333,25.015625,67.27380952380952,52.385416666666664,84.07291666666666,56.041666666666664,1.2780714285714285,0.95596875,1.5298958333333332,0.95596875,8.422470238095238,4.045833333333333,12.891666666666666,6.844791666666667,0.60225,0.2485,0.0,0.36675,0.291,0.0
2022-23,2022,2023,22,33,7,April,4,2023,3,C,1,2023-04-15,2023-04-09,2023-04-15,7,146.5,20.928571428571427,24.0,24.0,49.128422619047626,32.264583333333334,62.128125,57.709375,51.50446428571428,44.34375,58.833333333333336,58.833333333333336,0.515424107142857,0.04525,0.9245729166666666,0.04525,6.7749999999999995,4.233333333333333,11.338541666666668,6.597916666666666,0.004,0.003,0.0,0.0,0.0,0.0
2022-23,2022,2023,23,34,7,April,4,2023,4,D,0,2023-04-22,2023-04-16,2023-04-22,7,139.0,19.857142857142858,24.0,24.0,43.49151785714286,33.453125,58.22083333333333,45.85625,75.1309523809524,64.5,93.95833333333331,70.8125,0.003044642857142857,0.0,0.011,0.0,7.819494047619047,5.202083333333333,11.751041666666666,11.751041666666666,0.7347499999999999,0.5519999999999999,0.0,0.2435,0.1805,0.0
2022-23,2022,2023,24,35,7,April,4,2023,5,D,0,2023-04-29,2023-04-23,2023-04-29,7,148.25,21.178571428571427,24.0,23.75,40.75074404761905,37.98229166666667,45.192708333333336,44.04270833333334,78.36160714285714,58.041666666666664,97.20833333333331,69.54166666666667,0.0,0.0,0.0,0.0,5.360714285714287,2.8395833333333336,10.364583333333334,9.179166666666667,1.7417500000000001,1.0805,0.1285,0.26925,0.207,0.007
2022-23,2022,2023,25,36,8,May,5,2023,1,D,0,2023-05-06,2023-04-30,2023-05-06,7,159.5,22.785714285714285,24.0,24.0,42.73690476190477,38.639583333333334,49.96666666666667,49.96666666666667,83.74107142857143,61.635416666666664,95.16666666666669,61.635416666666664,0.0,0.0,0.0,0.0,7.64360119047619,4.20625,12.921875,6.389583333333333,2.2527500000000003,1.19375,0.0,0.221,0.1585,0.0
2022-23,2022,2023,26,37,8,May,5,2023,2,D,0,2023-05-13,2023-05-07,2023-05-13,7,165.25,23.607142857142858,24.0,24.0,51.835565476190474,43.509375,58.634375000000006,54.715625,54.16964285714285,46.010416666666664,62.770833333333336,56.14583333333333,0.0,0.0,0.0,0.0,6.921875000000001,5.592708333333333,8.396875,8.396875,0.131,0.099,0.002,0.0,0.0,0.0
2022-23,2022,2023,27,38,8,May,5,2023,3,D,0,2023-05-20,2023-05-14,2023-05-20,7,149.5,21.357142857142858,24.0,24.0,47.00744047619048,34.75625,56.64791666666667,56.64791666666667,56.74404761904763,47.71875,70.36458333333334,70.36458333333334,0.0,0.0,0.0,0.0,8.448214285714284,5.1,10.313541666666666,8.898958333333333,0.11175,0.05125,0.0445,0.12525,0.12525,0.0
2022-23,2022,2023,28,39,8,May,5,2023,4,D,0,2023-05-27,2023-05-21,2023-05-27,7,162.5,23.214285714285715,24.0,24.0,51.486011904761895,43.05104166666666,57.56979166666667,57.56979166666667,65.47619047619047,46.625,81.82291666666666,46.625,0.0,0.0,0.0,0.0,6.21547619047619,4.109375,9.228125,4.109375,0.5765,0.324,0.0,0.0,0.0,0.0
2021-22,2021,2022,1,6,2,November,11,2021,1,D,0,2021-11-06,2021-10-31,2021-11-06,7,107.5,15.357142857142858,24.0,12.0,35.782738095238095,29.661458333333332,45.33229166666666,32.93958333333333,78.76339285714286,68.59375,99.66666666666669,68.59375,0.005941964285714286,0.0,0.01546875,0.0144375,6.013988095238095,3.480208333333333,11.255208333333332,4.170833333333333,1.92,1.726,0.0,0.5112499999999999,0.373,0.0
2021-22,2021,2022,2,7,2,November,11,2021,2,D,0,2021-11-13,2021-11-07,2021-11-13,7,146.25,20.892857142857142,24.0,20.25,39.88258928571429,35.721875000000004,44.99791666666667,37.79895833333333,76.34077380952381,61.46875,87.08333333333334,87.08333333333334,0.0022098214285714286,0.0,0.00825,0.00103125,5.6709821428571425,3.4447916666666663,11.394791666666666,5.952083333333333,1.17275,0.7697499999999999,0.261,1.488,1.481,1.481
2021-22,2021,2022,3,8,2,November,11,2021,3,D,0,2021-11-20,2021-11-14,2021-11-20,7,83.25,11.892857142857142,21.75,5.5,31.863541666666666,26.309375,44.063541666666666,27.59166666666667,81.87202380952381,68.13541666666667,92.22916666666669,68.13541666666667,0.14304761904761903,0.0460208333333333,0.2264895833333333,0.0575,7.505952380952381,5.15625,9.332291666666666,5.15625,0.5382499999999999,0.32225,0.0,4.34025,1.841,0.0
2021-22,2021,2022,4,9,2,November,11,2021,4,D,0,2021-11-27,2021-11-21,2021-11-27,7,56.25,8.035714285714286,16.25,0.75,27.686309523809523,21.235416666666666,34.954166666666666,21.235416666666666,74.07440476190477,53.197916666666664,92.59375,85.5625,0.08902083333333333,0.04503125,0.29309375,0.29309375,7.0962797619047615,3.1572916666666666,12.179166666666667,12.179166666666667,0.26025,0.1485,0.0,5.792999999999999,2.9025,2.9025
2021-22,2021,2022,5,11,3,December,12,2021,1,D,0,2021-12-04,2021-11-28,2021-12-04,7,17.75,2.5357142857142856,8.5,1.0,20.505357142857143,15.419791666666663,28.24791666666667,16.995833333333334,79.56994047619047,66.95833333333334,85.25,66.95833333333334,0.32473214285714275,0.30525,0.3489375,0.3134687499999999,6.683035714285714,3.542708333333333,11.986458333333331,6.059375,0.11925,0.0665,0.0,2.35125,0.55125,0.55125
2021-22,2021,2022,6,12,3,December,12,2021,2,D,0,2021-12-11,2021-12-05,2021-12-11,7,30.75,4.392857142857143,13.25,10.5,24.57247023809524,18.910416666666663,32.848958333333336,32.411458333333336,77.26339285714286,64.5625,92.91666666666669,92.91666666666669,0.28280803571428564,0.2136874999999999,0.3678854166666667,0.2704375,7.466666666666668,3.725,11.983333333333334,9.373958333333334,1.1885,0.58025,0.58025,1.81475,0.5265,0.014
2021-22,2021,2022,7,13,3,December,12,2021,3,D,0,2021-12-18,2021-12-12,2021-12-18,7,87.5,12.5,20.25,1.25,32.46815476190476,24.12708333333333,40.322916666666664,24.12708333333333,67.34077380952381,51.5,83.64583333333333,77.10416666666666,0.1032827380952381,0.0374270833333333,0.14678125,0.0493854166666666,9.4375,4.445833333333334,13.494791666666668,5.384375,0.32725000000000004,0.1705,0.0,2.213,1.84725,1.84725
2021-22,2021,2022,8,14,3,December,12,2021,4,D,0,2021-12-25,2021-12-19,2021-12-25,7,8.0,1.1428571428571428,3.5,2.75,16.23526785714286,6.606249999999999,24.34166666666667,20.779166666666665,80.02678571428571,70.52083333333334,90.90625,88.01041666666667,0.39609821428571423,0.3642083333333333,0.43759375,0.43759375,6.357886904761906,3.333333333333333,9.341666666666669,3.6375,0.054,0.053,0.053,4.7684999999999995,3.441,0.8420000000000001
2021-22,2021,2022,9,16,4,January,1,2022,1,D,0,2022-01-01,2021-12-26,2022-01-01,7,50.5,7.214285714285714,16.25,16.25,26.26428571428571,17.172916666666666,34.313541666666666,34.313541666666666,91.13988095238096,86.91666666666667,96.52083333333331,96.52083333333331,0.5546666666666666,0.4856354166666667,0.5919270833333333,0.4856354166666667,4.558333333333334,2.48125,7.294791666666667,5.072916666666667,0.1127499999999999,0.06075,0.06075,2.0505,0.64375,0.055
2021-22,2021,2022,10,17,4,January,1,2022,2,C,1,2022-01-08,2022-01-02,2022-01-08,7,13.5,1.9285714285714286,8.0,0.0,13.695833333333336,2.2875,24.2,3.1020833333333333,79.92559523809526,69.11458333333333,94.26041666666669,74.01041666666666,0.5472916666666666,0.4584479166666666,0.6118125,0.6118125,5.898660714285714,4.567708333333334,8.071875,6.572916666666667,0.12475,0.12375,0.001,3.02,1.50275,0.25775
2021-22,2021,2022,11,18,4,January,1,2022,3,C,1,2022-01-15,2022-01-09,2022-01-15,7,8.25,1.1785714285714286,4.0,0.0,8.404613095238096,-15.126041666666666,24.980208333333337,-15.126041666666666,75.38988095238096,65.96875,86.75,71.875,0.6953586309523809,0.627625,0.72175,0.72175,8.004910714285712,4.55,10.809375,9.742708333333333,0.013999999999999999,0.011,0.0,2.229,0.8545,0.0
2021-22,2021,2022,12,19,4,January,1,2022,4,A,3,2022-01-22,2022-01-16,2022-01-22,7,6.75,0.9642857142857143,2.5,0.0,4.811011904761905,-9.146875,20.569791666666667,-3.896874999999999,71.82738095238095,58.645833333333336,80.10416666666667,58.645833333333336,1.0252604166666666,0.71384375,1.1295937500000002,1.11378125,7.004910714285716,3.2333333333333334,11.357291666666669,3.2333333333333334,0.002,0.002,0.0,7.213749999999999,5.86425,0.0
2021-22,2021,2022,13,20,4,January,1,2022,5,A,3,2022-01-29,2022-01-23,2022-01-29,7,0.0,0.0,0.0,0.0,5.038839285714286,-3.1364583333333336,14.65,-2.8541666666666665,72.88392857142857,61.80208333333333,79.54166666666667,73.01041666666667,1.1495818452380955,1.09934375,1.186770833333333,1.186770833333333,5.929613095238095,2.9572916666666664,7.4625,7.279166666666667,0.0,0.0,0.0,1.9875,0.8225,0.3465
2021-22,2021,2022,14,21,5,February,2,2022,1,A,3,2022-02-05,2022-01-30,2022-02-05,7,21.0,3.0,15.0,0.0,12.600744047619047,-2.20625,31.143749999999997,2.359375,77.14732142857143,65.77083333333334,90.64583333333331,75.97916666666667,1.4458288690476189,1.155125,2.1137604166666666,2.1137604166666666,7.045833333333334,4.652083333333334,10.072916666666668,6.867708333333333,0.085,0.085,0.0,12.32425,9.84625,0.3965
2021-22,2021,2022,15,22,5,February,2,2022,2,B,2,2022-02-12,2022-02-06,2022-02-12,7,39.25,5.607142857142857,16.5,16.5,23.083630952380954,-0.6218749999999997,35.52708333333334,35.52708333333334,75.50297619047618,59.8125,93.79166666666669,70.09375,1.8694598214285711,1.6400208333333333,2.063927083333333,1.6400208333333333,7.109077380952381,4.486458333333333,11.098958333333332,11.098958333333332,0.065,0.045,0.045,1.4375,1.0485,0.111
2021-22,2021,2022,16,23,5,February,2,2022,3,C,1,2022-02-19,2022-02-13,2022-02-19,7,32.5,4.642857142857143,20.75,0.0,12.506696428571429,-2.486458333333333,39.48854166666666,7.298958333333333,74.03422619047619,65.52083333333333,82.92708333333334,73.65625,1.4544181547619046,1.2002916666666668,1.5771875,1.2194375,8.229166666666666,4.548958333333333,12.346875,8.592708333333334,1.0735,0.848,0.0,1.7225,0.82125,0.55975
2021-22,2021,2022,17,24,5,February,2,2022,4,A,3,2022-02-26,2022-02-20,2022-02-26,7,38.75,5.535714285714286,18.0,0.0,17.982142857142854,4.420833333333333,38.353125,4.420833333333333,70.82738095238095,57.94791666666667,85.17708333333333,73.8125,1.1241875,0.853,1.389,1.389,8.088541666666668,5.223958333333333,13.005208333333334,5.436458333333333,0.58625,0.4945,0.0,5.033249999999999,4.5885,0.09775
2021-22,2021,2022,18,26,6,March,3,2022,1,C,1,2022-03-05,2022-02-27,2022-03-05,7,1.75,0.25,1.0,1.0,12.204910714285715,2.954166666666667,20.134375,16.924999999999997,71.93005952380953,63.375,79.22916666666667,73.21875,1.4772142857142858,1.38040625,1.55309375,1.5351666666666668,7.529464285714285,4.815625000000001,11.415625,4.815625000000001,0.001,0.001,0.0,3.7547499999999996,1.10425,0.04875
2021-22,2021,2022,19,27,6,March,3,2022,2,A,3,2022-03-12,2022-03-06,2022-03-12,7,57.75,8.25,17.25,7.25,28.556101190476188,19.905208333333334,36.878125,27.110416666666666,77.01785714285712,70.21875,87.10416666666667,87.10416666666667,1.0903720238095238,0.97671875,1.4511145833333334,1.0485208333333331,7.934821428571429,4.388541666666667,13.223958333333332,8.658333333333335,0.5672499999999999,0.2634999999999999,0.004,6.0685,4.78225,4.78225
2021-22,2021,2022,20,28,6,March,3,2022,3,B,2,2022-03-19,2022-03-13,2022-03-19,7,101.0,14.428571428571429,23.75,20.75,33.09970238095238,13.086458333333333,45.155208333333334,40.38125,76.3735119047619,67.17708333333333,88.78125,88.78125,1.0839255952380953,0.4886354166666667,1.32153125,0.4886354166666667,7.057738095238095,3.510416666666667,12.14375,8.511458333333334,0.21675,0.20675,0.20675,1.7215,0.6565000000000001,0.007
2021-22,2021,2022,21,29,6,March,3,2022,4,C,1,2022-03-26,2022-03-20,2022-03-26,7,96.0,13.714285714285714,21.0,16.0,33.02366071428572,25.684375,39.49375,34.94895833333334,75.70089285714285,58.333333333333336,92.75,78.72916666666667,0.19616964285714283,0.115125,0.2733854166666666,0.115125,9.049999999999999,4.808333333333334,12.367708333333333,7.227083333333334,0.8632500000000001,0.30775,0.032,1.1400000000000001,0.5595,0.0765
2021-22,2021,2022,22,31,7,April,4,2022,1,C,1,2022-04-02,2022-03-27,2022-04-02,7,62.5,8.928571428571429,20.5,7.25,26.86800595238096,13.019791666666668,39.571875,28.196875,66.65029761904762,44.0,93.0,65.17708333333334,0.1282693452380952,0.0315416666666666,0.1798125,0.0686666666666666,9.571279761904762,6.85625,12.583333333333332,11.425,0.75275,0.4365,0.0,2.759,0.7949999999999999,0.641
2021-22,2021,2022,23,32,7,April,4,2022,2,D,0,2022-04-09,2022-04-03,2022-04-09,7,119.25,17.035714285714285,22.25,17.25,36.36800595238095,31.86875,41.719791666666666,35.48125,71.25892857142857,56.208333333333336,88.66666666666666,88.66666666666666,0.05398511904761901,0.02475,0.0792916666666666,0.03540625,6.417261904761905,2.878125,10.827083333333334,4.3375,1.173,0.624,0.29225,2.68425,1.89525,0.36525
2021-22,2021,2022,24,33,7,April,4,2022,3,C,1,2022-04-16,2022-04-10,2022-04-16,7,139.0,19.857142857142858,24.0,21.25,41.106249999999996,32.729166666666664,46.065625,39.001041666666666,73.8065476190476,59.895833333333336,90.34375,83.26041666666666,0.0078080357142857135,0.0,0.02475,0.0,7.029017857142857,4.614583333333334,8.739583333333334,6.697916666666666,1.59225,0.6174999999999999,0.3505,0.891,0.4345,0.4345
